_id,video_id,comment,cleaned_comment,sentiment
6877a0df8d741c12a1114787,CRraHg4Ks_g,All of these AI tech guys are so unlikable.,all of these ai tech guys are so unlikable,neutral
6877a0df8d741c12a1114788,CRraHg4Ks_g,"We've had periods of ""radical abundance"" in the past. It never ended well for the majority of the population.",we have had periods of radical abundance in the past it never ended well for the majority of the population,negative
6877a0df8d741c12a1114789,CRraHg4Ks_g,"This whole vapid ""radical abundance"" mysticism is in complete denial of reality.  Nothing will be shared by mega-corporations, unless they're legally bound to it.  This delusional optimism is for the spoiled and fortunate few that already experience radical abundance.  It makes me angry to hear this ""AGI"" woo woo.  It's a CULT!!",this whole vapid radical abundance mysticism is in complete denial of reality nothing will be shared by megacorporations unless they are legally bound to it this delusional optimism is for the spoiled and fortunate few that already experience radical abundance it makes me angry to hear this agi woo woo it is a cult,neutral
6877a0df8d741c12a111478a,CRraHg4Ks_g,"You bring an AI expert to talk about ethics! We have so many experts in laws, regulations, etc. Ask them. We expect him to talk about advances in AI especially in terms of technology, algorithms, maths, computational capacity, new frontiers, etc. I am so tired of non experts changing the engineering topics to what they understand which is mainly the human part of it which is not relevant with an AI algorithm expert.",you bring an ai expert to talk about ethics we have so many experts in laws regulations etc ask them we expect him to talk about advances in ai especially in terms of technology algorithms maths computational capacity new frontiers etc i am so tired of non experts changing the engineering topics to what they understand which is mainly the human part of it which is not relevant with an ai algorithm expert,neutral
6877a0df8d741c12a111478b,CRraHg4Ks_g,The advice about ‘AI creating new jobs’ is kind of tone deaf. Most Americans are hosed after being unemployed for only a few months. People will crash out and be broken before they can get these ‘new jobs that AI creates’. The human casualty will be immense.,the advice about ai creating new jobs is kind of tone deaf most americans are hosed after being unemployed for only a few months people will crash out and be broken before they can get these new jobs that ai creates the human casualty will be immense,neutral
6877a0df8d741c12a111478c,CRraHg4Ks_g,Wondering if I should go ahead and buy a bow and arrow set now,wondering if i should go ahead and buy a bow and arrow set now,neutral
6877a0df8d741c12a111478d,CRraHg4Ks_g,"Y'all enjoy dystopia. I'll be moving to north africa when the sh1t hits the fan, where they barely have internet let alone AI lol",you all enjoy dystopia i will be moving to north africa when the sht hits the fan where they barely have internet let alone ai lol,positive
6877a0df8d741c12a111478e,CRraHg4Ks_g,看完感覺好像有點太樂觀了。如果AGI的定義是：「比其他國家早10分鐘獲得AGI，其他國家將永遠無法追趕」，我猜這個AGI永遠造不出來。合理的可能是人類和AI一起相互成長，並且不斷完善AI的能力，直至越來越接近AGI。在這個定義下的AGI可能需要很久很久以後才會實現。但如果只是想要一個非常強大的AI，可能很快就會實現了。,agiagiagiaiaiagiagiai,neutral
6877a0df8d741c12a111478f,CRraHg4Ks_g,"This guy is part of the problem. You think this guy cares about the future of working citizen? No this guy is just going to get richer. Also AI is almost like a cult for the tech bros, a religion. They are creating their God",this guy is part of the problem you think this guy cares about the future of working citizen no this guy is just going to get richer also ai is almost like a cult for the tech bros a religion they are creating their god,neutral
6877a0df8d741c12a1114790,CRraHg4Ks_g,i wish he would have asked about the notorious and aggravating AI hallucination issues.,i wish he would have asked about the notorious and aggravating ai hallucination issues,neutral
6877a0df8d741c12a1114791,CRraHg4Ks_g,,,unknown
6877a0df8d741c12a1114792,CRraHg4Ks_g,We are at the hype curve people.,we are at the hype curve people,neutral
6877a0df8d741c12a1114793,CRraHg4Ks_g,"It's an interesting interview, but I’m not buying the AGI-is-5-years-away hype. These models are great at mimicking patterns, not thinking. We still don’t understand consciousness, and scaling LLMs isn’t the same as building a mind. Feels like we’re mistaking prediction for intelligence. Real AGI, if it’s even possible, is likely generations away. Real AGI would need to ""be""... like, actually exist as a conscious entity. It would need to learn values through experience and growing up, not get preloaded with “good ones” (whatever that even means). When Demis talks about “programming values into AGI,” he kind of gives away the game. That’s not general intelligence - that’s just software.",it is an interesting interview but i am not buying the agiisyearsaway hype these models are great at mimicking patterns not thinking we still do not understand consciousness and scaling llms is not the same as building a mind feels like we are mistaking prediction for intelligence real agi if it is even possible is likely generations away real agi would need to be like actually exist as a conscious entity it would need to learn values through experience and growing up not get preloaded with good ones whatever that even means when demis talks about programming values into agi he kind of gives away the game that is not general intelligence that is just software,positive
